movie_id,budget,original_language,popularity,release_date,runtime,runtime_cat,revenue,sw_lang_en,sw_web_presence,sw_has_poster,sw_tagline,keyword_cnt,release_year,release_month,high_release_month,release_day,seasonality,sw_collection,producers_cnt,countries_cnt,lang_US,lang_FR,lang_RU,lang_ES,lang_JA,keywords_cnt,actor0_movies_cnt,actor0_movies_5y_cnt,actor1_movies_cnt,actor1_movies_5y_cnt,actor2_movies_cnt,actor2_movies_5y_cnt,sw_female_actor0,sw_female_actor1,sw_female_actor2,sw_male_actor0,sw_male_actor1,sw_male_actor2,actor0_prev_revenue,actor1_prev_revenue,actor2_prev_revenue,director_movies_cnt,director_movies_5y_cnt,genre_adventure,genre_fantasy,genre_animation,genre_drama,genre_horror,genre_action,genre_comedy,genre_history,genre_western,genre_thriller,genre_crime,genre_documentary,genre_science_fiction,genre_mystery,genre_music,genre_romance,genre_family,genre_war,genre_foreign,depart_Art,depart_Camera,depart_Crew,depart_Custom_Mkup,depart_Directing,depart_Editing,depart_Lighting,depart_Production,depart_Sound,depart_Visual_Effects,depart_Writing,depart_Art_female,depart_Camera_female,depart_Crew_female,depart_Custom_Mkup_female,depart_Directing_female,depart_Editing_female,depart_Lighting_female,depart_Production_female,depart_Sound_female,depart_Visual_Effects_female,depart_Writing_female,overview
2656,0,en,3.466204,1998-08-13,104,Medium,378667,1,0,1,1,7,1998,8,1,13,-33273015,0,1,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,1,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,4,1,0,4,1,0,4,0,0,0,1,1,1,0,2,0,0,1,"Nineteen-year-old Ari confronts both his sexuality and his Greek family. Ari despises his once-beloved parents, former radical activists, for having entombed themselves in insular tradition. Ari is obsessed with gay sex, although he does make an unenthusiastic attempt to satisfy the sister of one of his best friends. While all of this is going on, he's facing problems with his traditional Greek parents, who have no clue about his sexual activities."
2657,42000000,en,10.027434,2012-09-09,113,Medium,180274123,1,0,1,1,9,2012,9,1,9,-37667937,0,9,2,1,0,0,1,0,9,19,5,29,11,1,1,1,0,0,0,1,1,550000000,850000000,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"In December 2004, close-knit family Maria, Henry and their three sons begin their winter vacation in Thailand. But the day after Christmas, the idyllic holiday turns into an incomprehensible nightmare when a terrifying roar rises from the depths of the sea, followed by a wall of black water that devours everything in its path. Though Maria and her family face their darkest hour, unexpected displays of kindness and courage ameliorate their terror."
2658,13000000,en,3.960622,1999-08-04,94,Medium,27500000,1,0,1,1,3,1999,8,1,4,-33273015,0,1,3,1,1,0,0,0,3,8,7,2,2,2,2,1,1,0,0,0,1,262797249,113374103,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,2,1,0,3,2,0,2,1,0,0,1,1,0,0,2,0,0,0,"Comedy about two high school girls who wander off during a class trip to the White House and meet President Richard Nixon. They become the official dog walkers for Nixon's dog Checkers, and become his secret advisors during the Watergate scandal."
2659,0,en,2.995682,1986-12-25,102,Medium,25147055,1,0,1,1,2,1986,12,1,25,32322910,0,2,1,1,1,0,0,0,2,6,0,9,4,1,0,1,0,0,0,1,1,61801971,90614445,,7,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Failed actress Alex Sternbergen wakes up hungover one morning in an apartment she does not recognize, unable to remember the previous evening -- and with a dead body in bed next to her. As she tries to piece together the events of the night, Alex cannot totally rely on friends or her estranged husband, Joaquin, for assistance. Only a single ally, loner ex-policeman Turner Kendall, can help her escape her predicament and find the true killer."
2660,10000000,en,6.830599,1985-03-22,108,Medium,25754284,1,0,1,1,4,1985,3,0,22,-7149862,0,3,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,0,,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"A young man searches for the ""master"" to obtain the final level of martial arts mastery known as the glow. Along the way he must fight an evil martial arts expert and rescue a beautiful singer from an obsessed music promoter."
2663,500000,en,0.071908,1996-07-12,157,Large,500000,1,0,1,0,0,1996,7,0,12,40981593,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,500000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Kamali (Devayani) lives with her sister and brother-in-law in Ooty and is searching for a job. While in Madras, her purse is stolen and she fears she has lost her university certificates. Surya (Ajith Kumar) who works in Jaipur finds the purse and sends it back to her, and a love develops through letters and phone calls. They agree to love each other without meeting, and Surya eventually moves to Madras for work. However Kamali's brother-in-law is pressuring her to marry a suitable man and Surya's boss keeps trying to seduce him. Eventually, Kamali and Surya unite through a run of coincidences."
2664,38000000,en,17.02038,2015-04-16,94,Medium,107597242,1,0,1,1,3,2015,4,0,16,-28405871,0,6,1,1,0,0,0,0,3,10,5,2,1,1,0,0,1,0,1,0,0,196482882,183293131,,5,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1,2,2,0,8,2,0,4,0,0,0,1,0,0,0,1,0,0,0,"Security guard Paul Blart is headed to Las Vegas to attend a Security Guard Expo with his teenage daughter Maya before she departs for college. While at the convention, he inadvertently discovers a heist - and it's up to Blart to apprehend the criminals."
2665,40000000,en,10.479723,2000-10-12,122,Large,55707411,1,0,1,1,10,2000,10,1,12,-28659422,0,2,1,1,0,0,0,0,10,16,5,3,1,2,1,0,1,0,1,0,1,356296601,41382841,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,"Like some other kids, 12-year-old Trevor McKinney believed in the goodness of human nature. Like many other kids, he was determined to change the world for the better. Unlike most other kids, he succeeded."
2666,0,en,7.427491,1986-06-26,93,Short,71624879,1,0,1,1,4,1986,6,0,26,74205073,0,1,1,1,0,0,0,0,4,4,3,3,1,5,4,0,0,0,1,0,1,8475466,34562222,153083102,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,"A couple, cheated by a vile businessman, kidnap his wife in retaliation, without knowing that their enemy is delighted they did."
2667,32000000,en,11.204539,2011-05-18,139,Large,54674226,1,1,1,1,17,2011,5,0,18,21757736,0,3,1,1,0,0,0,0,17,31,5,21,4,3,3,0,0,1,1,1,0,311312624,156822020,1072602,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,5,2,5,1,8,3,0,1,1,0,0,1,1,0,0,3,0,0,0,"The impressionistic story of a Texas family in the 1950s. The film follows the life journey of the eldest son, Jack, through the innocence of childhood to his disillusioned adult years as he tries to reconcile a complicated relationship with his father. Jack finds himself a lost soul in the modern world, seeking answers to the origins and meaning of life while questioning the existence of faith."
2668,41300000,en,12.061521,2000-02-18,98,Medium,106371651,1,0,1,1,6,2000,2,0,18,-15309317,0,6,2,1,1,0,1,0,6,21,9,2,0,5,0,0,0,1,1,1,0,296000000,12065892,27400000,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,8,15,5,5,4,3,19,16,0,1,1,0,0,1,0,0,0,3,0,0,0,"A mobster named Jimmy the Tulip agrees to cooperate with an FBI investigation in order to stay out of prison; he's relocated by the authorities to a life of suburban anonymity as part of a witness protection program. It's not long before a couple of his new neighbors figure out his true identity and come knocking to see if he'd be up for one more hit, suburban style."
2669,4900000,en,11.494907,2016-07-21,81,Short,148868835,1,1,1,0,6,2016,7,0,21,40981593,0,3,1,1,0,0,0,0,6,13,6,22,6,1,1,1,1,0,0,0,1,215283742,161626121,255273813,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,4,2,0,0,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,"When Rebecca left home, she thought she left her childhood fears behind. Growing up, she was never really sure of what was and wasn‚Äôt real when the lights went out‚Ä¶and now her little brother, Martin, is experiencing the same unexplained and terrifying events that had once tested her sanity and threatened her safety. A frightening entity with a mysterious attachment to their mother, Sophie, has reemerged."
2670,55000000,en,13.280069,1995-06-14,81,Short,346079773,1,0,1,1,27,1995,6,0,14,74205073,0,2,1,1,0,0,0,0,27,1,1,18,7,4,3,1,0,0,0,1,1,3337685,210000000,,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,4,1,0,1,1,18,4,0,0,0,0,0,0,0,0,0,0,1,"History comes gloriously to life in Disney's epic animated tale about love and adventure in the New World. Pocahontas is a Native American woman whose father has arranged for her to marry her village's best warrior. But a vision tells her change is coming, and soon she comes face to face with it in the form of Capt. John Smith."
2671,0,en,4.186599,2010-10-08,89,Short,22270,1,1,1,1,2,2010,10,1,8,-28659422,0,1,1,1,0,0,0,0,2,18,4,6,1,4,4,1,0,0,0,1,1,238207122,86369815,83761844,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,4,2,3,0,2,9,0,1,0,0,0,1,0,0,0,0,0,0,0,"Sam Davis convinces his former best friend to spend a weekend with him to rekindle their friendship at an elegant beachside estate owned by a famous documentary filmmaker. However, it soon becomes clear that Sam is secretly infatuated with his ex, Zoe, who is now the filmmaker‚Äôs fiancv©e, and that his true intention is to thwart their impending nuptials. As Sam‚Äôs plan begins to unravel, he is forced to realize how complicated love and friendship can be."
2672,0,en,3.998475,1985-12-10,113,Medium,14202899,1,0,1,0,17,1985,12,1,10,32322910,0,3,1,1,1,0,0,0,17,3,2,0,0,1,0,0,1,1,1,0,0,,,,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,1,1,0,4,1,0,4,1,0,0,0,0,0,0,1,0,0,0,"A group of dancers congregate on the stage of a Broadway theatre to audition for a new musical production directed by Zach (Michael Douglas). After the initial eliminations, seventeen hopefuls remain, among them Cassie (Alyson Reed), who once had a tempestuous romantic relationship with Zach. She is desperate enough for work to humble herself and audition for him; whether he's willing to let professionalism overcome his personal feelings about their past remains to be seen.As the film unfolds, the backstory of each of the dancers is revealed. Some are funny, some ironic, some heartbreaking. No matter what their background, however, they all have one thing in common - a passion for dance."
2673,30000000,en,7.694502,2005-12-25,135,Large,30536013,1,0,1,1,3,2005,12,1,25,32322910,0,5,1,1,0,0,0,0,3,10,10,0,0,19,7,0,1,0,1,0,1,358372926,,347451894,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,4,0,8,1,0,1,0,0,0,1,0,0,0,3,0,0,0,A drama about explorer John Smith and the clash between Native Americans and English settlers in the 17th century.
2674,0,sv,5.001997,1986-05-14,149,Large,300653,0,0,1,0,0,1986,5,0,14,21757736,0,3,3,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,4971340,,4971340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,2,2,0,4,1,0,1,1,0,0,0,0,0,0,2,0,0,0,"Alexander, a journalist, philosopher and retired actor, celebrates a birthday with friends and family when it is announced that nuclear war has begun."
2678,0,it,11.063822,1960-02-05,174,Large,19516000,0,0,1,1,16,1960,2,0,5,-15309317,0,4,2,1,1,0,0,0,16,0,0,1,1,0,0,0,1,1,1,0,0,,,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,Episodic journey of an Italian journalist scouring Rome in search of love.
2679,0,en,2.783205,1998-03-26,117,Medium,1081957,1,0,1,0,1,1998,3,0,26,-7149862,0,1,2,1,1,0,0,0,1,3,3,1,0,1,1,1,1,0,0,0,1,20079850,39673161,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,About a young woman who is married to a devout Jew and the problems that trouble their marriage because of the woman wanting something more out of her life.
2675,12250000,en,6.561373,2014-05-18,103,Medium,2295423,1,0,1,1,15,2014,5,0,18,21757736,0,8,1,1,0,0,0,0,15,22,10,9,6,10,8,0,0,0,1,1,1,403170142,709827462,232324128,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5,3,4,2,6,2,8,9,2,3,0,0,0,0,0,0,0,1,0,0,0,"A decade after the collapse of the western world, Australia has become a lawless wasteland. As desperate outsiders pillage the country's precious mineral resources, taciturn Eric travels from town to town searching for signs of life."
2676,5000000,en,11.298195,1992-09-02,139,Large,1862805,1,0,1,1,9,1992,9,1,2,-37667937,0,6,3,1,1,0,0,0,9,1,1,1,0,0,0,0,1,1,1,0,0,,,,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,5,2,5,1,3,1,4,5,0,4,0,0,0,0,0,0,0,2,0,0,0,"An embittered husband, paralyzed and in a wheelchair, buttonholes a complete stranger and begins to tell him the story of his marriage. The stranger would like to escape, but cannot. For one thing he grows fascinated by the story. For another he is mesmerized by the man's wife, who has perfected that trick of looking a man boldly in the eye until, by looking away, he concedes sexual supremacy."
2677,0,en,3.478962,2007-01-23,83,Short,5300000,1,1,1,1,7,2007,1,0,23,-50746591,1,1,1,1,0,0,1,0,7,2,2,0,0,0,0,0,1,0,1,0,1,7900000,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"When a cocky industrialist's efforts to raise an ancient Chinese temple leads him to be seriously wounded and captured by enemy forces, he must use his ideas for a revolutionary power armor in order to fight back as a superhero."
2680,25000000,en,13.121626,2011-09-09,140,Large,23057115,1,1,1,1,10,2011,9,1,9,-37667937,0,4,1,1,0,0,0,0,10,5,2,6,0,21,3,0,1,0,1,0,1,25739015,46264384,169852759,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,5,4,4,0,12,3,2,5,0,0,0,1,0,0,0,3,0,0,0,"The inspirational story of an estranged family that finds redemption in the unlikeliest of places‚Ä¶the MMA ring. Tommy Riordan (Tom Hardy), an ex-marine with a tragic past, returns home and enlists his father (Nick Nolte), a recovering alcoholic and former wrestling coach, to train him for ‚ÄúSparta‚Äù, the biggest MMA tournament ever held. But when Tommy‚Äôs underdog brother, Brendan (Joel Edgerton), fights his way into the tournament, the two brothers must finally confront each other and the forces that pulled them apart. What ensues is the most gut-wrenching, soul-stirring, and unforgettable battle of their lives."
2681,463455,en,0.445526,2026-05-14,84,Short,966878,1,0,1,0,5,1926,5,0,14,21757736,0,1,1,1,0,0,0,0,5,2,0,1,0,1,0,1,0,1,0,1,0,1027757,966878,966878,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,"Evil Mr.Grimes keeps a rag-tag bunch orphans on his farm deep in a swamp in the US South. He forces them to work in his garden and treats them like slaves. They are watched over by the eldest, Molly. A gang in league with Mr. Grimes kidnaps Doris, the beautiful little daughter of a rich man, and hides her out on Grimes' farm, awaiting ransom. When the police close in, and Mr. Grimes threatens to throw Doris into the bottomless mire, Molly must lead her little flock out through the alligator-infested swamp."
2684,11500000,en,8.365761,1989-04-21,103,Medium,57469467,1,0,1,1,19,1989,4,0,21,-28405871,0,1,1,1,0,0,0,0,19,0,0,4,3,4,1,0,0,1,1,1,0,,320145693,78868508,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,"Dr. Louis Creed's family moves into the country house of their dreams and discover a pet cemetery at the back of their property. The cursed burial ground deep in the woods brings the dead back to life -- with ""minor"" problems. At first, only the family's cat makes the return trip, but an accident forces a heartbroken father to contemplate the unthinkable."
2685,0,en,10.480229,1981-03-27,122,Large,4300000,1,0,1,1,10,1981,3,0,27,-7149862,0,1,1,1,0,0,0,0,10,5,1,1,0,1,1,0,1,0,1,0,1,245066411,,61801971,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,"Frank is an expert professional safecracker, specialized in high-profile diamond heists. He plans to use his ill-gotten income to retire from crime and build a nice life for himself complete with a home, wife and kids. To accelerate the process, he signs on with a top gangster for a big score."
2686,8000000,en,6.823445,1992-08-28,100,Medium,17092453,1,0,1,1,6,1992,8,1,28,-33273015,0,2,1,1,0,0,0,0,6,1,1,7,3,4,1,0,0,0,1,1,1,,356830601,9190819,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,2,1,0,1,1,0,2,1,0,0,1,1,0,0,0,0,0,0,"The ""sematary"" is up to its old zombie-raising tricks again. This time, the protagonists are Jeff Matthews, whose mother died in a Hollywood stage accident, and Drew Gilbert, a boy coping with an abusive stepfather."
2694,500000,en,5.329195,2008-09-26,122,Large,33456317,1,1,1,1,11,2008,9,1,26,-37667937,0,5,1,1,0,0,0,0,11,1,0,0,0,0,0,0,1,0,1,0,1,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"In Albany, the marriage of Caleb end Catherine Holt is in crisis and they decide to divorce. However, Caleb's father, John, proposes that his son delays their separation process for forty days and follow a procedure called ""The Love Dare"" to make them love each other again."
2695,0,en,6.769866,1979-05-31,97,Medium,76657000,1,0,1,1,17,1979,5,0,31,21757736,0,2,1,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,1,1,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,"Kermit the Frog is persuaded by agent Dom DeLuise to pursue a career in Hollywood. Along the way, Kermit picks up Fozzie Bear, Miss Piggy, Gonzo, and a motley crew of other Muppets with similar aspirations. Meanwhile, Kermit must elude the grasp of a frog-leg restaurant magnate."
2688,2000000,fr,8.066663,1985-04-10,104,Medium,390659,0,0,1,1,9,1985,4,0,10,-28405871,0,1,1,0,1,0,0,0,9,0,0,1,1,0,0,1,0,0,0,1,1,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,"Fred, a raffish safe blower, takes refuge in the Paris Metro after being chased by the henchmen of a shady businessman from whom he has just stolen some documents. While hiding out in the back rooms and conduits of the Metro, Fred encounters a subterranean society of eccentric characters and petty criminals. Despite being pursued by the henchmen, Fred finds the time to flirt with Hv©lv©na, blow a safe, rob a train, evade the hapless Metro police, and start a rock band"
2689,4500000,id,8.434884,2014-03-27,150,Large,2627209,0,1,1,1,7,2014,3,0,27,-7149862,1,2,1,1,0,0,0,1,7,2,2,0,0,1,1,0,0,0,0,0,0,2054941,,21833,2,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,7,9,0,1,0,0,0,0,0,0,0,0,0,0,0,"After fighting his way through an apartment building populated by an army of dangerous criminals and escaping with his life, SWAT team member Rama goes undercover, joining a powerful Indonesian crime syndicate to protect his family and uncover corrupt members of his own force."
2690,85000000,en,11.218378,1998-10-02,113,Medium,71485043,1,0,1,1,8,1998,10,1,2,-28659422,0,1,2,1,0,0,0,0,8,20,8,7,4,10,2,0,0,1,1,1,0,262797249,243240178,65595485,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,2,0,8,1,0,2,0,0,0,0,0,1,0,3,0,0,0,"Chris Neilson dies to find himself in a heaven more amazing than he could have ever dreamed of. There is one thing missing: his wife. After he dies, his wife, Annie killed herself and went to hell. Chris decides to risk eternity in hades for the small chance that he will be able to bring her back to heaven."
2691,32000000,en,7.000421,2010-08-26,107,Medium,69055695,1,1,1,1,1,2010,8,1,26,-33273015,0,1,1,1,0,0,0,0,1,1,1,8,3,15,3,0,0,0,1,1,1,,850000000,98410061,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,4,0,0,1,0,0,0,0,0,0,0,0,"A seasoned team of bank robbers, including Gordon Jennings (Idris Elba), John Rahway (Paul Walker), A.J. (Hayden Christensen), and brothers Jake (Michael Ealy) and Jesse Attica (Chris Brown) successfully complete their latest heist and lead a life of luxury while planning their next job. When Ghost (Tip T.I. Harris), a former member of their team, is released from prison he convinces the group to strike an armored car carrying $20 million. As the ""Takers"" carefully plot out their strategy and draw nearer to exacting the grand heist, a reckless police officer (Matt Dillon) inches closer to apprehending the criminals."
2692,22000000,en,9.41834,2000-10-27,95,Medium,13555988,1,0,1,1,5,2000,10,1,27,-28659422,0,1,3,1,0,0,0,0,5,8,2,1,1,4,1,0,0,0,1,1,1,100000000,,8033397,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Based on the popular books, the story tells of Tony who wants a friend to add some adventure to his life. What he gets is Rudolph, a vampire kid with a good appetite. The two end up inseparable, but their fun is cut short when all the hopes of the vampire race could be gone forever in single night. With Tony's access to the daytime world, he helps them to find what they've always wanted."
2693,25000000,en,10.175138,1993-02-26,113,Medium,40903593,1,0,1,1,26,1993,2,0,26,-15309317,0,4,1,1,0,0,1,0,26,9,3,15,3,6,2,0,0,1,1,1,0,352927224,245066411,57041866,4,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,4,1,1,0,12,1,0,1,1,0,0,1,0,0,0,1,0,0,0,"On the day of his daughter's birthday, William ""D-Fens"" Foster is trying to get to the home of his estranged ex-wife to see his daughter. His car breaks down, so he leaves his car in a traffic jam in Los Angeles and decides to walk. He goes to a convenience store and tries to get some change for a phone call, but the Korean owner does not oblige, tipping Foster over the edge. The unstable Foster, so frustrated with the various flaws he sees in society, begins to psychotically and violently lash out against them."
